dia,valor_total_dia,valor_total_semana,valor_total_mes,media_valor_dia,media_valor_semana,media_valor_mes,mediana_valor_dia,mediana_valor_semana,mediana_valor_mes,desvio_padrao_dia,desvio_padrao_semana,desvio_padrao_mes,total_transacoes_dia,total_transacoes_semana,total_transacoes_mes
2021-03-20,292905.17,1966153.05,10069605.87,1525.5477604166665,1495.7587047257032,1492.5449007455368,1640.58,1539.26,1490.5,891.6087851846896,29.348882966075394,4.940517774399262,192,1316,6749
2021-03-21,248615.72,1966153.05,10069605.87,1488.7168862275448,1495.7587047257032,1492.5449007455368,1460.89,1539.26,1490.5,823.2469598148922,29.348882966075394,4.940517774399262,167,1316,6749
2021-03-22,254118.19,2051453.73,10069605.87,1494.8128823529412,1489.3710110246845,1492.5449007455368,1490.5,1490.5,1490.5,830.9076082700121,15.647752556377636,4.940517774399262,170,1378,6749
2021-03-23,308729.64,2051453.73,10069605.87,1491.4475362318842,1489.3710110246845,1492.5449007455368,1466.85,1490.5,1490.5,851.6241696307362,15.647752556377636,4.940517774399262,207,1378,6749
2021-03-24,306814.98,2051453.73,10069605.87,1489.3931067961164,1489.3710110246845,1492.5449007455368,1493.88,1490.5,1490.5,858.013442378102,15.647752556377636,4.940517774399262,206,1378,6749
2021-03-25,304347.1,2051453.73,10069605.87,1449.2719047619046,1489.3710110246845,1492.5449007455368,1460.75,1490.5,1490.5,853.8933422898207,15.647752556377636,4.940517774399262,210,1378,6749
2021-03-26,301880.92,2051453.73,10069605.87,1494.4599999999998,1489.3710110246845,1492.5449007455368,1550.0749999999998,1490.5,1490.5,830.098358131215,15.647752556377636,4.940517774399262,202,1378,6749
2021-03-27,288873.63,2051453.73,10069605.87,1528.431904761905,1489.3710110246845,1492.5449007455368,1522.46,1490.5,1490.5,853.5407521634801,15.647752556377636,4.940517774399262,189,1378,6749
2021-03-28,286689.27,2051453.73,10069605.87,1477.7797422680414,1489.3710110246845,1492.5449007455368,1432.365,1490.5,1490.5,817.8902418322335,15.647752556377636,4.940517774399262,194,1378,6749
2021-03-29,275535.7,1978648.3499999999,10069605.87,1398.6583756345178,1454.54735869949,1492.5449007455368,1320.31,1466.67,1490.5,825.031643215296,24.103847821060505,4.940517774399262,197,1359,6749
2021-03-30,327524.85,1978648.3499999999,10069605.87,1552.2504739336491,1454.54735869949,1492.5449007455368,1500.55,1466.67,1490.5,844.9726641736564,24.103847821060505,4.940517774399262,211,1359,6749
2021-03-31,289636.11,1978648.3499999999,10069605.87,1412.8590731707316,1454.54735869949,1492.5449007455368,1311.49,1466.67,1490.5,858.0719640232771,24.103847821060505,4.940517774399262,205,1359,6749
2021-04-01,283528.04,1978648.3499999999,10069605.87,1492.252842105263,1454.54735869949,1492.5449007455368,1524.06,1466.67,1490.5,902.7445863149663,24.103847821060505,4.940517774399262,190,1359,6749
2021-04-02,274428.47,1978648.3499999999,10069605.87,1483.397135135135,1454.54735869949,1492.5449007455368,1539.24,1466.67,1490.5,855.5432816294008,24.103847821060505,4.940517774399262,185,1359,6749
2021-04-03,283615.66,1978648.3499999999,10069605.87,1477.1648958333333,1454.54735869949,1492.5449007455368,1466.67,1466.67,1490.5,848.4905872583134,24.103847821060505,4.940517774399262,192,1359,6749
2021-04-04,244379.52,1978648.3499999999,10069605.87,1365.2487150837987,1454.54735869949,1492.5449007455368,1361.19,1466.67,1490.5,869.4546748128723,24.103847821060505,4.940517774399262,179,1359,6749
2021-04-05,287100.01,1976239.76,7975380.37,1551.891945945946,1497.0071781550073,1495.2059597825094,1575.26,1560.34,1515.2375,870.6116697905794,46.1126221333768,10.602049428552272,185,1320,5332
2021-04-06,263027.69,1976239.76,7975380.37,1414.1273655913978,1497.0071781550073,1495.2059597825094,1340.75,1560.34,1515.2375,826.5956153048057,46.1126221333768,10.602049428552272,186,1320,5332
2021-04-07,267859.02,1976239.76,7975380.37,1387.8705699481866,1497.0071781550073,1495.2059597825094,1421.3,1560.34,1515.2375,936.5279307601799,46.1126221333768,10.602049428552272,193,1320,5332
2021-04-08,312810.48,1976239.76,7975380.37,1548.5667326732673,1497.0071781550073,1495.2059597825094,1598.255,1560.34,1515.2375,866.3945185085772,46.1126221333768,10.602049428552272,202,1320,5332
2021-04-09,272945.21,1976239.76,7975380.37,1524.8335754189945,1497.0071781550073,1495.2059597825094,1608.09,1560.34,1515.2375,816.2190948414365,46.1126221333768,10.602049428552272,179,1320,5332
2021-04-10,272873.28,1976239.76,7975380.37,1499.3037362637365,1497.0071781550073,1495.2059597825094,1512.53,1560.34,1515.2375,910.018609200348,46.1126221333768,10.602049428552272,182,1320,5332
2021-04-11,299624.07,1976239.76,7975380.37,1552.4563212435235,1497.0071781550073,1495.2059597825094,1560.34,1560.34,1515.2375,823.3906274277571,46.1126221333768,10.602049428552272,193,1320,5332
2021-04-12,251533.8,2016894.83,7975380.37,1389.689502762431,1482.3222867682387,1495.2059597825094,1341.55,1496.06,1515.2375,898.2750249291239,32.04065829167713,10.602049428552272,181,1360,5332
2021-04-13,320138.04,2016894.83,7975380.37,1531.760956937799,1482.3222867682387,1495.2059597825094,1590.52,1496.06,1515.2375,848.6339926186823,32.04065829167713,10.602049428552272,209,1360,5332
2021-04-14,296315.31,2016894.83,7975380.37,1378.2107441860464,1482.3222867682387,1495.2059597825094,1334.17,1496.06,1515.2375,863.0281102879021,32.04065829167713,10.602049428552272,215,1360,5332
2021-04-15,267054.29,2016894.83,7975380.37,1500.3049999999998,1482.3222867682387,1495.2059597825094,1508.6950000000002,1496.06,1515.2375,793.376105018195,32.04065829167713,10.602049428552272,178,1360,5332
2021-04-16,340533.38,2016894.83,7975380.37,1661.1384390243902,1482.3222867682387,1495.2059597825094,1769.34,1496.06,1515.2375,831.2879288752065,32.04065829167713,10.602049428552272,205,1360,5332
2021-04-17,262220.07,2016894.83,7975380.37,1498.4004,1482.3222867682387,1495.2059597825094,1496.06,1496.06,1515.2375,835.0982353869458,32.04065829167713,10.602049428552272,175,1360,5332
2021-04-18,279099.94,2016894.83,7975380.37,1416.7509644670051,1482.3222867682387,1495.2059597825094,1361.96,1496.06,1515.2375,851.069392162652,32.04065829167713,10.602049428552272,197,1360,5332
2021-04-19,259267.34,1945066.5999999999,7975380.37,1473.1098863636364,1477.6932289406614,1495.2059597825094,1584.5149999999999,1470.19,1515.2375,850.830886233645,22.4856023386545,10.602049428552272,176,1315,5332
2021-04-20,277827.79,1945066.5999999999,7975380.37,1432.1020103092783,1477.6932289406614,1495.2059597825094,1319.8400000000001,1470.19,1515.2375,909.4662685980715,22.4856023386545,10.602049428552272,194,1315,5332
2021-04-21,318196.78,1945066.5999999999,7975380.37,1575.231584158416,1477.6932289406614,1495.2059597825094,1637.31,1470.19,1515.2375,860.8489195543987,22.4856023386545,10.602049428552272,202,1315,5332
2021-04-22,262189.61,1945066.5999999999,7975380.37,1464.7464245810056,1477.6932289406614,1495.2059597825094,1534.68,1470.19,1515.2375,846.6853989924,22.4856023386545,10.602049428552272,179,1315,5332
2021-04-23,252499.97,1945066.5999999999,7975380.37,1379.781256830601,1477.6932289406614,1495.2059597825094,1325.75,1470.19,1515.2375,859.1065044990565,22.4856023386545,10.602049428552272,183,1315,5332
2021-04-24,286048.54,1945066.5999999999,7975380.37,1497.6363350785339,1477.6932289406614,1495.2059597825094,1445.68,1470.19,1515.2375,844.2238535341036,22.4856023386545,10.602049428552272,191,1315,5332
2021-04-25,289036.57,1945066.5999999999,7975380.37,1521.245105263158,1477.6932289406614,1495.2059597825094,1470.19,1470.19,1515.2375,851.2933235248773,22.4856023386545,10.602049428552272,190,1315,5332
2021-04-26,312462.77,2037179.18,7975380.37,1516.8095631067963,1523.8011452661299,1495.2059597825094,1534.415,1534.415,1515.2375,838.219441839871,25.006823967550122,10.602049428552272,206,1337,5332
2021-04-27,277603.73,2037179.18,7975380.37,1438.3612953367874,1523.8011452661299,1495.2059597825094,1396.67,1534.415,1515.2375,874.4359772589848,25.006823967550122,10.602049428552272,193,1337,5332
2021-04-28,329907.44,2037179.18,7975380.37,1633.2051485148515,1523.8011452661299,1495.2059597825094,1659.1950000000002,1534.415,1515.2375,866.505900645782,25.006823967550122,10.602049428552272,202,1337,5332
2021-04-29,285703.16,2037179.18,7975380.37,1536.0384946236559,1523.8011452661299,1495.2059597825094,1582.03,1534.415,1515.2375,903.939381167094,25.006823967550122,10.602049428552272,186,1337,5332
2021-04-30,267977.69,2037179.18,7975380.37,1388.4854404145078,1523.8011452661299,1495.2059597825094,1394.94,1534.415,1515.2375,830.3997268935818,25.006823967550122,10.602049428552272,193,1337,5332
2021-05-01,301334.19,2037179.18,7975380.37,1611.4127807486632,1523.8011452661299,1495.2059597825094,1673.1,1534.415,1515.2375,847.0710805290013,25.006823967550122,10.602049428552272,187,1337,5332
2021-05-02,262190.2,2037179.18,7975380.37,1542.295294117647,1523.8011452661299,1495.2059597825094,1431.94,1534.415,1515.2375,867.9573828166954,25.006823967550122,10.602049428552272,170,1337,5332
2021-05-03,286322.2,2048391.65,10263542.41,1468.3189743589744,1510.8780857255654,1516.0475456593229,1449.39,1550.46,1550.46,922.9347428796937,33.59093258742505,3.5720102983552695,195,1356,6773
2021-05-04,319272.24,2048391.65,10263542.41,1620.671269035533,1510.8780857255654,1516.0475456593229,1643.13,1550.46,1550.46,896.5730873908637,33.59093258742505,3.5720102983552695,197,1356,6773
2021-05-05,266895.16,2048391.65,10263542.41,1434.9202150537633,1510.8780857255654,1516.0475456593229,1370.205,1550.46,1550.46,859.9593872540959,33.59093258742505,3.5720102983552695,186,1356,6773
2021-05-06,261890.12,2048391.65,10263542.41,1549.6456804733727,1510.8780857255654,1516.0475456593229,1587.37,1550.46,1550.46,908.1126017839033,33.59093258742505,3.5720102983552695,169,1356,6773
2021-05-07,318457.27,2048391.65,10263542.41,1538.4409178743963,1510.8780857255654,1516.0475456593229,1559.57,1550.46,1550.46,840.9703211799236,33.59093258742505,3.5720102983552695,207,1356,6773
2021-05-08,288711.72,2048391.65,10263542.41,1422.2252216748768,1510.8780857255654,1516.0475456593229,1383.9,1550.46,1550.46,835.776978307987,33.59093258742505,3.5720102983552695,203,1356,6773
2021-05-09,306842.94,2048391.65,10263542.41,1541.9243216080401,1510.8780857255654,1516.0475456593229,1550.46,1550.46,1550.46,882.4597192480633,33.59093258742505,3.5720102983552695,199,1356,6773
2021-05-10,279854.84,2004173.62,10263542.41,1480.7134391534394,1495.4560156868872,1516.0475456593229,1461.38,1477.96,1550.46,833.7827213588164,25.74748687022173,3.5720102983552695,189,1341,6773
2021-05-11,292761.29,2004173.62,10263542.41,1449.313316831683,1495.4560156868872,1516.0475456593229,1549.0749999999998,1477.96,1550.46,889.4624678030195,25.74748687022173,3.5720102983552695,202,1341,6773
2021-05-12,274793.75,2004173.62,10263542.41,1493.4442934782608,1495.4560156868872,1516.0475456593229,1464.105,1477.96,1550.46,843.1581053212362,25.74748687022173,3.5720102983552695,184,1341,6773
2021-05-13,273182.2,2004173.62,10263542.41,1570.0126436781609,1495.4560156868872,1516.0475456593229,1660.655,1477.96,1550.46,858.5890488294436,25.74748687022173,3.5720102983552695,174,1341,6773
2021-05-14,272643.44,2004173.62,10263542.41,1420.0179166666667,1495.4560156868872,1516.0475456593229,1315.5700000000002,1477.96,1550.46,809.9909270947063,25.74748687022173,3.5720102983552695,192,1341,6773
2021-05-15,300725.14,2004173.62,10263542.41,1503.6257,1495.4560156868872,1516.0475456593229,1477.96,1477.96,1550.46,867.3509715413239,25.74748687022173,3.5720102983552695,200,1341,6773
2021-05-16,310212.96,2004173.62,10263542.41,1551.0648,1495.4560156868872,1516.0475456593229,1635.88,1477.96,1550.46,837.7994755417616,25.74748687022173,3.5720102983552695,200,1341,6773
2021-05-17,289741.4,1925565.6700000002,10263542.41,1463.340404040404,1470.8977372303013,1516.0475456593229,1485.845,1371.1599999999999,1550.46,859.3825590030426,34.36264452311431,3.5720102983552695,198,1310,6773
